0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999277508850517,0.9999277508850517,0.9999277508850516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994259471871412,0.9997241934093717,0.9985670227611197,0.9998607858403767,0.9998424134316338,0.9959517304515675,0.9980528665479602,0.9999829125733853,0.9993458803386897,0.9937280135741638,0.9996731101089829,0.9993879736828682,0.9842519685039375,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.9991156703218961,0.9927837770516764,0.9991652754590985,0.9992537313432835,0.999899942252604,0.9991150260006137,0.997979751829588,0.9958425272358127,0.9941274090672407,0.8171957811536082,0.9320555698750853,0.8567646000478808,0.6614942577250276,0.9938293656142594,0.16156257417389303,0.9898566259002509,0.996037139831331,0.9858874567610252,0.9976886131376761,0.8880409467758077,0.9995132952094603,0.9974818850925316,0.9995867768595041,0.0,0.0
0.0,0.0,0.0,0.9991156703218961,0.9754309850203969,0.999874003913128,0.9992715947699835,0.9938142887015325,0.9991489690923916,0.991138028902644,0.9758278792658991,0.7958929117742707,0.9628114398241512,0.9611969282925181,0.8080595697141291,0.6098305936156219,0.8469553818905109,0.19104003900081198,0.9592626522654654,0.5671576702961337,0.8077479918050366,0.008322757330839032,0.9723201143579556,0.9845694037905678,0.9993693308875312,0.9935335641478245,0.9982583203255058,0.0
0.0,0.0,0.9999519738737874,0.9986921304852265,0.9991608179885897,0.9914556153862231,0.9945297651349163,0.9991368453741915,0.9936876105570346,0.99846416137368,0.9063663174911972,0.9452575403800274,0.9952623899066165,0.6336922597404833,0.2954164772185091,0.9701983071913988,0.12712879801798596,0.13605833425787453,0.18160342599129406,0.5922726755880363,0.2205050280898165,0.36537957536636395,0.9320632190638372,0.978520309660187,0.9984128280945084,0.9994634889085805,0.9981259072407745,0.9998772064466616
0.0,0.0,0.9999519738737874,0.9997507482256095,0.9990430802554425,0.9989821949563976,0.9957017649734954,0.996708157195658,0.9912129078416001,0.9725707948066991,0.9782402882967012,0.8635870367689137,0.8216973184946593,0.6728157910012377,0.9063948218448541,0.9192610329192263,0.4901488875174203,0.7376708530019763,0.5033344852232898,0.6318730424330579,0.9397336454168729,0.7842308322341568,0.8495523729258158,0.9949909087336964,0.9977371840717293,0.6408901900882531,0.9936930946628307,0.9990666412334898
0.0,0.0,0.0,0.9997426759756465,0.998483788759274,0.9520074458595196,0.9983499017241318,0.9944119103184983,0.967409304214334,0.9683560118786253,0.9775964785637857,0.8169698307305957,0.7741899063846599,0.567918732513843,0.7827781337930173,0.2918623226743075,0.7751358277693066,0.2947557357704373,0.07662542215502556,0.5868470468667155,0.9780392793202699,0.9273291026971203,0.9745587230122837,0.9976844479044196,0.9990613649355718,0.9494357061606994,0.9999436431615317,0.968177505291585
0.0,0.0,0.0,0.9999331058933708,0.993934390185867,0.9997566008637171,0.9988944604481215,0.9962848651863031,0.996451002631559,0.9936801185788889,0.9650523526446586,0.782480278702441,0.4474125239131149,0.808614601879405,0.15670022014633028,0.6965889001689256,0.7871897228847752,0.7888011131449294,0.5608745489016079,0.5714513362266911,0.20380595235568938,0.8224604774547715,0.9880193103773611,0.9987461884190044,0.9994184843058268,0.7930901596769734,0.9762057998550595,0.9405104483227821
0.0,0.0,0.0,0.9999716697829905,0.9992905031773837,0.9991028403362867,0.9990829325474376,0.9977848364320486,0.9959872792826233,0.9934233672134283,0.9805582312143275,0.9023504130011419,0.79535004095658,0.6330537823846496,0.1809974878764948,0.4370685736994921,0.08919432626387842,0.6694536987839073,0.7090692482605169,0.6741721549081211,0.8386317510923915,0.9912832665839816,0.9969054095741757,0.9995122848758502,0.9997769833339066,0.998667662564698,0.9999169642115752,0.9516919765634348
