0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994671833373698,0.9994671833373698,0.9994671833373698,0.9994671833373698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9828264758497319,0.9984297466395264,0.9994959874149584,0.9944079000533341,0.9976518227073963,0.9580356871447363,0.9908131774555861,0.9961610030719007,0.9956007656126143,0.9973659266904951,0.9985270009101637,0.9992444549640358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9985006572263603,0.9964763162326504,0.992827586035011,0.9892460891559196,0.9950873607124994,0.9946155392551043,0.9742716235552658,0.9304050145982354,0.04354902634290749,0.9407925866881756,0.9714031725205252,0.5803288649923709,0.9963101811072678,0.8608432533085083,0.9926550122127251,0.9675769637728736,0.9926697061329192,0.0,0.9924365928961014,0.9960319421058853,0.9932634730538918,0.0,0.0
0.0,0.0,0.9994106476327679,0.989807474518686,0.9994309559939302,0.9834268571964273,0.9113740016699535,0.8177839809604219,0.993735321270605,0.9412486747003873,0.8368772182437314,0.939147503187615,0.5645391626054972,0.6640288822877655,0.9258086448572417,0.46502050308549253,0.6655186442773783,0.1740993857672707,0.8889418947758732,0.8270493167403238,0.9915859456751174,0.9428747511793231,0.9967157185969532,0.9760226201696521,0.9994398308773346,0.9932634730538924,0.0,0.0
0.0,0.0,0.9011328527289574,0.9655067734223813,0.9589633862896836,0.9851824639450599,0.9996474448628239,0.997868785417019,0.9846432049783799,0.9995449058941319,0.9941159588789963,0.9732494849087013,0.9879417024281398,0.9379961582593592,0.9174093815929965,0.9759387589551589,0.9733326576317829,0.9958291885038159,0.9877893508785944,0.9974056559300839,0.9967557077063719,0.9997825075795964,0.9955609621658008,0.9825854822219696,0.9987048886749181,0.9932634730538924,0.0,0.0
0.0,0.0,0.9986542959015452,0.933005757031278,0.8631056352062629,0.9666221053085529,0.9997591972427871,0.9989279951588736,0.9970019619915514,0.9832697358509492,0.8202918662372434,0.5207322250259657,0.9484649014865024,0.44229049970812545,0.7013572413666934,0.9615130533010291,0.6717192935639223,0.2738110466466645,0.8988978975174305,0.8630457785046985,0.9486009544909144,0.9829119342729998,0.984152071191275,0.9969900208634708,0.9742771684945087,0.9932634730538925,0.0,0.0
0.0,0.0,0.9953604704444788,0.9833251884782727,0.9996108733738872,0.9893695964707571,0.9964328536755013,0.995177398903275,0.849948845835873,0.8048575944274432,0.8876194716147962,0.9287538452852855,0.6052324455558351,0.2636143136017721,0.9248984846992833,0.6362817738975626,0.6281310913959889,0.5988130135068436,0.16158210051275188,0.7103265740700294,0.6347038535962941,0.7818000963848307,0.38275217888524304,0.9697427354122397,0.9914561659385349,0.9900730473871004,0.9987024221453288,0.0
0.0,0.0,0.9976628912336221,0.9714420608881361,0.9997056817247983,0.9584130465547246,0.966448773809623,0.9576157987522599,0.7788068056003179,0.5178283985445058,0.0892343101261844,0.24609391233092523,0.3639436605506562,0.6867091362928388,0.8952108504192806,0.8526868723994194,0.7378261412113799,0.9026934534183043,0.7760179231194773,0.3667613098084573,0.7386824363840516,0.713636619398929,0.504115729029522,0.9921232290204997,0.9980836670646593,0.9994214889131918,0.9987024221453287,0.0
0.0,0.9996706674473068,0.999715363807901,0.9048798598470997,0.9608895705521475,0.9641381366133617,0.9120739765743135,0.2480091062706746,0.8484270242378819,0.6292083842753144,0.7662408921015293,0.5337516701797413,0.47647635383484405,0.3786666478984503,0.9503065014100134,0.8238237223725624,0.076546874237821,0.40771692200943305,0.5375704475064239,0.6938961693271773,0.21541447875967332,0.6733467457864162,0.7653660729943712,0.6163103286627865,0.9938990891048296,0.9898907263483226,0.0,0.0
0.0,0.0,0.952864410638996,0.9941267416836885,0.40092699884126587,0.461580643866945,0.8671674414942713,0.998793240765166,0.8804036917096935,0.9241246876349252,0.9279027913084416,0.46992742744570903,0.12885184886880527,0.8511951776375439,0.1600271690069306,0.8281937141581669,0.9153265153260041,0.1692792076101715,0.7765513775119818,0.3452662983435216,0.9631963493407688,0.9227717119615942,0.8183301498292257,0.9314702423772536,0.8015240734326294,0.9835546840181834,0.9768865435356207,0.0
0.0,0.0,0.9977567298105682,0.9282686510926914,0.9893017889292827,0.9029909345145978,0.9621824971275384,0.9744580716001874,0.37626933385273126,0.5885029568142592,0.5713086152525478,0.09082264944207691,0.7502686380391306,0.3687984345575975,0.4665352320273414,0.861796559206963,0.710273177260699,0.5433595634520363,0.34533728957410953,0.9655798899081253,0.9668061720882118,0.1447632755738977,0.7290212511518306,0.9499167333256896,0.9119155409542151,0.9821817106439179,0.9815292894183225,0.0
0.0,0.0,0.9995479850339304,0.9964236462764555,0.9896547661128785,0.9680072005064088,0.8390715616175546,0.3921362787402856,0.8678478905890078,0.7422083915715153,0.42440010479939566,0.8727285372637349,0.8504920891399214,0.06722419211402568,0.8931799203782921,0.5558509146162702,0.5993277078906349,0.21146244609880338,0.39523542928042926,0.8200131157300397,0.9783669695246113,0.6514246400969026,0.7337567362414763,0.6384664611656755,0.9689263890618078,0.9947030200997803,0.9905667703431665,0.0
0.0,0.0,0.9998148117624588,0.9915948949896373,0.9978126161355847,0.9694309593246214,0.4386864648772948,0.8323209817853697,0.6116825534990629,0.8065404162896059,0.86669586716844,0.10549928695597434,0.04651116998297284,0.9252750439835227,0.09101716337400526,0.5326103575144802,0.04763404790913166,0.03915258437300812,0.3703157495384159,0.9255642499400596,0.15824512985426697,0.8282917789712272,0.8048810084749632,0.9661280540656098,0.9394003618011303,0.9985829010594073,0.9750753470775012,0.9988562081731027
0.0,0.0,0.9995810371181351,0.9988658171251849,0.9972076878699571,0.9152418049372739,0.9735790678977763,0.9499663203966152,0.9148411184806433,0.2861570345139586,0.7752666556910519,0.2117529269673256,0.6290665640501943,0.9342319946120462,0.0666721183335132,0.8411295761976431,0.45868987549575685,0.14671364040256704,0.27109438027250965,0.04284481744381963,0.25039731924992503,0.6716491707777302,0.08367858628775836,0.928948040499906,0.9914004111375482,0.9892919874755145,0.9670221916394234,0.998373205776927
0.0,0.0,0.9999295625836445,0.9953011763054952,0.9925133019650002,0.7069358987211214,0.7366948729539738,0.8362935934165628,0.7707986325492637,0.5554117117077729,0.6940584488043454,0.6008124905597166,0.9790146283104022,0.2909611630991109,0.31366756786837363,0.14669807550576602,0.006068979507828165,0.2379227642062942,0.31747409385635555,0.05598103578994042,0.43282384613214214,0.10170787442694622,0.6981796308456217,0.9907198767590812,0.9556819582348879,0.9775516124421748,0.9833710173833807,0.9974248927038626
0.0,0.0,0.9982160886717962,0.985699601696004,0.9250297456675584,0.3671267039608901,0.6055660313825857,0.8852494836931868,0.2504528970219546,0.5896578434240685,0.49524527011215763,0.46791159906852103,0.21144689558439483,0.8331145656247837,0.052275001514204084,0.23579579106877804,0.3375129039080809,0.6113278182418491,0.6365300901143794,0.5378568669767743,0.8968477600129952,0.7086964822727736,0.8521724724508034,0.9439032713861177,0.9758210311321569,0.985387040091737,0.9989401481606415,0.9953059153263483
0.0,0.0,0.9994529480905326,0.4954689497425456,0.4364386799491521,0.9087341665336598,0.9712962671309116,0.9186499912247553,0.536325567212369,0.3827684622545574,0.5586497835076669,0.21159554148298992,0.15434068046955063,0.9731016413898818,0.8843397476864611,0.33736428322337186,0.6600114881280692,0.03647042168493,0.45235845192311236,0.8284324276471627,0.16153539020755894,0.6967732467103213,0.817075977255756,0.9798394669708682,0.9855593158868912,0.9997292347608363,0.9732760145501527,0.9709388971684754
0.0,0.0,0.9913633849557506,0.983328187333349,0.6996082508208901,0.9312994116382434,0.047061015593801936,0.306229884215362,0.4387796267082153,0.32232188798353406,0.41108968582970384,0.9896671793801477,0.23819550871336315,0.8951632716572043,0.8642036483691813,0.3608398493806236,0.09701420686734825,0.4260647783317441,0.3384621175434522,0.4243491147715805,0.3028633570429839,0.8317754641840973,0.7546363755114515,0.9762897502745922,0.9927806476679338,0.9988764457836525,0.7565484664840192,0.9984895302552386
0.9998432356168678,0.999318078496742,0.9951201232634672,0.9896694975514863,0.9184088622892077,0.8974901575694787,0.13930829687108293,0.11158537701612063,0.3380199090821792,0.7013702815620074,0.3614012272238563,0.6623989300409635,0.5921159485675482,0.4149861416284855,0.45588440214941234,0.5182893693938855,0.16317925224432628,0.33970232416364143,0.929194086366661,0.9983806557224452,0.025135900773141814,0.5731090394214339,0.9447263027764868,0.952356894235434,0.927475530302871,0.997973125774443,0.630518456066573,0.9879857609018031
